"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value"
"2064","Netherlands","Person","35 years","Males","Baseline projections ","121,681"
"2064","Netherlands","Person","35 years","Females","Baseline projections ","114,564"
"2064","Netherlands","Person","36 years","Males","Baseline projections ","121,444"
"2064","Netherlands","Person","36 years","Females","Baseline projections ","114,449"
"2064","Netherlands","Person","37 years","Males","Baseline projections ","121,098"
"2064","Netherlands","Person","37 years","Females","Baseline projections ","114,207"
"2064","Netherlands","Person","38 years","Males","Baseline projections ","120,639"
"2064","Netherlands","Person","38 years","Females","Baseline projections ","113,882"
"2064","Netherlands","Person","39 years","Males","Baseline projections ","120,047"
"2064","Netherlands","Person","39 years","Females","Baseline projections ","113,454"
"2064","Netherlands","Person","40 years","Males","Baseline projections ","119,325"
"2064","Netherlands","Person","40 years","Females","Baseline projections ","112,895"
"2064","Netherlands","Person","41 years","Males","Baseline projections ","118,505"
"2064","Netherlands","Person","41 years","Females","Baseline projections ","112,289"
"2064","Netherlands","Person","42 years","Males","Baseline projections ","117,631"
"2064","Netherlands","Person","42 years","Females","Baseline projections ","111,605"
"2064","Netherlands","Person","43 years","Males","Baseline projections ","116,704"
"2064","Netherlands","Person","43 years","Females","Baseline projections ","110,880"
"2064","Netherlands","Person","44 years","Males","Baseline projections ","115,709"
"2064","Netherlands","Person","44 years","Females","Baseline projections ","110,104"
"2064","Netherlands","Person","45 years","Males","Baseline projections ","114,708"
"2064","Netherlands","Person","45 years","Females","Baseline projections ","109,331"
"2064","Netherlands","Person","46 years","Males","Baseline projections ","113,729"
"2064","Netherlands","Person","46 years","Females","Baseline projections ","108,592"
"2064","Netherlands","Person","47 years","Males","Baseline projections ","109,208"
"2064","Netherlands","Person","47 years","Females","Baseline projections ","104,491"
"2064","Netherlands","Person","48 years","Males","Baseline projections ","108,189"
"2064","Netherlands","Person","48 years","Females","Baseline projections ","103,687"
"2064","Netherlands","Person","49 years","Males","Baseline projections ","109,903"
"2064","Netherlands","Person","49 years","Females","Baseline projections ","106,950"
"2064","Netherlands","Person","50 years","Males","Baseline projections ","108,381"
"2064","Netherlands","Person","50 years","Females","Baseline projections ","104,943"
"2064","Netherlands","Person","51 years","Males","Baseline projections ","110,306"
"2064","Netherlands","Person","51 years","Females","Baseline projections ","107,378"
"2064","Netherlands","Person","52 years","Males","Baseline projections ","112,211"
"2064","Netherlands","Person","52 years","Females","Baseline projections ","109,275"
"2064","Netherlands","Person","53 years","Males","Baseline projections ","113,782"
"2064","Netherlands","Person","53 years","Females","Baseline projections ","112,095"
"2064","Netherlands","Person","54 years","Males","Baseline projections ","114,279"
"2064","Netherlands","Person","54 years","Females","Baseline projections ","112,116"
"2064","Netherlands","Person","55 years","Males","Baseline projections ","114,301"
"2064","Netherlands","Person","55 years","Females","Baseline projections ","112,063"
"2064","Netherlands","Person","56 years","Males","Baseline projections ","112,012"
"2064","Netherlands","Person","56 years","Females","Baseline projections ","110,916"
"2064","Netherlands","Person","57 years","Males","Baseline projections ","113,947"
"2064","Netherlands","Person","57 years","Females","Baseline projections ","111,976"
"2064","Netherlands","Person","58 years","Males","Baseline projections ","114,220"
"2064","Netherlands","Person","58 years","Females","Baseline projections ","113,027"
"2064","Netherlands","Person","59 years","Males","Baseline projections ","116,509"
"2064","Netherlands","Person","59 years","Females","Baseline projections ","115,870"
"2064","Netherlands","Person","60 years","Males","Baseline projections ","119,738"
"2064","Netherlands","Person","60 years","Females","Baseline projections ","118,642"
"2064","Netherlands","Person","61 years","Males","Baseline projections ","119,711"
"2064","Netherlands","Person","61 years","Females","Baseline projections ","118,883"
"2064","Netherlands","Person","62 years","Males","Baseline projections ","120,032"
"2064","Netherlands","Person","62 years","Females","Baseline projections ","119,592"
"2064","Netherlands","Person","63 years","Males","Baseline projections ","121,201"
"2064","Netherlands","Person","63 years","Females","Baseline projections ","121,361"
"2064","Netherlands","Person","64 years","Males","Baseline projections ","118,732"
"2064","Netherlands","Person","64 years","Females","Baseline projections ","118,440"
"2064","Netherlands","Person","65 years","Males","Baseline projections ","117,455"
"2064","Netherlands","Person","65 years","Females","Baseline projections ","117,571"
"2064","Netherlands","Person","66 years","Males","Baseline projections ","113,588"
"2064","Netherlands","Person","66 years","Females","Baseline projections ","114,746"
"2064","Netherlands","Person","67 years","Males","Baseline projections ","112,790"
"2064","Netherlands","Person","67 years","Females","Baseline projections ","112,531"
"2064","Netherlands","Person","68 years","Males","Baseline projections ","111,184"
"2064","Netherlands","Person","68 years","Females","Baseline projections ","112,405"
"2064","Netherlands","Person","69 years","Males","Baseline projections ","112,542"
"2064","Netherlands","Person","69 years","Females","Baseline projections ","113,765"
"2064","Netherlands","Person","70 years","Males","Baseline projections ","110,351"
"2064","Netherlands","Person","70 years","Females","Baseline projections ","111,958"
"2064","Netherlands","Person","71 years","Males","Baseline projections ","109,600"
"2064","Netherlands","Person","71 years","Females","Baseline projections ","111,137"
"2064","Netherlands","Person","72 years","Males","Baseline projections ","108,363"
"2064","Netherlands","Person","72 years","Females","Baseline projections ","110,915"
"2064","Netherlands","Person","73 years","Males","Baseline projections ","106,499"
"2064","Netherlands","Person","73 years","Females","Baseline projections ","109,353"
"2064","Netherlands","Person","74 years","Males","Baseline projections ","100,249"
"2064","Netherlands","Person","74 years","Females","Baseline projections ","104,713"
"2064","Netherlands","Person","75 years","Males","Baseline projections ","96,980"
"2064","Netherlands","Person","75 years","Females","Baseline projections ","101,740"
"2064","Netherlands","Person","76 years","Males","Baseline projections ","94,807"
"2064","Netherlands","Person","76 years","Females","Baseline projections ","99,706"
"2064","Netherlands","Person","77 years","Males","Baseline projections ","91,273"
"2064","Netherlands","Person","77 years","Females","Baseline projections ","98,213"
"2064","Netherlands","Person","78 years","Males","Baseline projections ","86,832"
"2064","Netherlands","Person","78 years","Females","Baseline projections ","94,225"
"2064","Netherlands","Person","79 years","Males","Baseline projections ","82,960"
"2064","Netherlands","Person","79 years","Females","Baseline projections ","90,690"
"2064","Netherlands","Person","80 years","Males","Baseline projections ","77,768"
"2064","Netherlands","Person","80 years","Females","Baseline projections ","86,660"
"2064","Netherlands","Person","81 years","Males","Baseline projections ","75,013"
"2064","Netherlands","Person","81 years","Females","Baseline projections ","85,063"
"2064","Netherlands","Person","82 years","Males","Baseline projections ","72,659"
"2064","Netherlands","Person","82 years","Females","Baseline projections ","84,834"
"2064","Netherlands","Person","83 years","Males","Baseline projections ","70,176"
"2064","Netherlands","Person","83 years","Females","Baseline projections ","83,017"
"2064","Netherlands","Person","84 years","Males","Baseline projections ","64,005"
"2064","Netherlands","Person","84 years","Females","Baseline projections ","77,647"
"2064","Netherlands","Person","85 years","Males","Baseline projections ","59,954"
"2064","Netherlands","Person","85 years","Females","Baseline projections ","74,724"
"2064","Netherlands","Person","86 years","Males","Baseline projections ","54,601"
"2064","Netherlands","Person","86 years","Females","Baseline projections ","70,242"
"2064","Netherlands","Person","87 years","Males","Baseline projections ","50,857"
"2064","Netherlands","Person","87 years","Females","Baseline projections ","66,553"
"2064","Netherlands","Person","88 years","Males","Baseline projections ","46,148"
"2064","Netherlands","Person","88 years","Females","Baseline projections ","63,047"
"2064","Netherlands","Person","89 years","Males","Baseline projections ","42,988"
"2064","Netherlands","Person","89 years","Females","Baseline projections ","60,969"
"2064","Netherlands","Person","90 years","Males","Baseline projections ","39,125"
"2064","Netherlands","Person","90 years","Females","Baseline projections ","57,675"
"2064","Netherlands","Person","91 years","Males","Baseline projections ","36,435"
"2064","Netherlands","Person","91 years","Females","Baseline projections ","56,220"
"2064","Netherlands","Person","92 years","Males","Baseline projections ","32,525"
"2064","Netherlands","Person","92 years","Females","Baseline projections ","51,794"
